date,time,sensor_id,direction_1,direction_2,total_of_directions,date_time
2022/11/05,22:14,79,7,4,11,2022/11/05 10:14:00 PM
2022/11/05,22:15,28,4,40,44,2022/11/05 10:15:00 PM
2022/11/05,22:16,6,15,9,24,2022/11/05 10:16:00 PM
2022/11/05,22:11,31,3,5,8,2022/11/05 10:11:00 PM
2022/11/05,22:10,12,2,3,5,2022/11/05 10:10:00 PM
2022/11/05,22:12,21,14,18,32,2022/11/05 10:12:00 PM
2022/11/05,22:11,48,2,3,5,2022/11/05 10:11:00 PM
2022/11/05,22:18,70,0,2,2,2022/11/05 10:18:00 PM
2022/11/05,22:18,3,24,22,46,2022/11/05 10:18:00 PM
2022/11/05,22:16,28,3,55,58,2022/11/05 10:16:00 PM
2022/11/05,22:18,68,1,1,2,2022/11/05 10:18:00 PM
2022/11/05,22:11,4,21,9,30,2022/11/05 10:11:00 PM
2022/11/05,22:09,3,17,10,27,2022/11/05 10:09:00 PM
2022/11/05,22:18,2,6,3,9,2022/11/05 10:18:00 PM
2022/11/05,22:13,21,12,11,23,2022/11/05 10:13:00 PM
2022/11/05,22:08,42,0,2,2,2022/11/05 10:08:00 PM
2022/11/05,22:12,30,6,4,10,2022/11/05 10:12:00 PM
2022/11/05,22:10,19,12,6,18,2022/11/05 10:10:00 PM
2022/11/05,22:09,76,0,1,1,2022/11/05 10:09:00 PM
2022/11/05,22:11,66,7,5,12,2022/11/05 10:11:00 PM
2022/11/05,22:17,8,0,1,1,2022/11/05 10:17:00 PM
2022/11/05,22:16,70,1,0,1,2022/11/05 10:16:00 PM
2022/11/05,22:09,24,5,5,10,2022/11/05 10:09:00 PM
2022/11/05,22:11,85,0,1,1,2022/11/05 10:11:00 PM
2022/11/05,22:08,48,1,0,1,2022/11/05 10:08:00 PM
2022/11/05,22:14,3,2,20,22,2022/11/05 10:14:00 PM
2022/11/05,22:17,6,18,9,27,2022/11/05 10:17:00 PM
2022/11/05,22:17,59,1,3,4,2022/11/05 10:17:00 PM
2022/11/05,22:11,72,6,0,6,2022/11/05 10:11:00 PM
2022/11/05,22:18,1,6,6,12,2022/11/05 10:18:00 PM
2022/11/05,22:19,14,12,5,17,2022/11/05 10:19:00 PM
2022/11/05,22:09,61,3,0,3,2022/11/05 10:09:00 PM
2022/11/05,22:09,65,2,14,16,2022/11/05 10:09:00 PM
2022/11/05,22:12,10,0,1,1,2022/11/05 10:12:00 PM
2022/11/05,22:14,63,10,6,16,2022/11/05 10:14:00 PM
2022/11/05,22:16,35,33,24,57,2022/11/05 10:16:00 PM
2022/11/05,22:14,5,12,11,23,2022/11/05 10:14:00 PM
2022/11/05,22:09,45,6,4,10,2022/11/05 10:09:00 PM
2022/11/05,22:16,77,4,3,7,2022/11/05 10:16:00 PM
2022/11/05,22:19,39,0,1,1,2022/11/05 10:19:00 PM
2022/11/05,22:13,28,2,62,64,2022/11/05 10:13:00 PM
2022/11/05,22:16,29,57,7,64,2022/11/05 10:16:00 PM
2022/11/05,22:13,35,28,20,48,2022/11/05 10:13:00 PM
2022/11/05,22:09,40,4,0,4,2022/11/05 10:09:00 PM
2022/11/05,22:08,66,11,8,19,2022/11/05 10:08:00 PM
2022/11/05,22:16,1,3,1,4,2022/11/05 10:16:00 PM
2022/11/05,22:11,59,3,0,3,2022/11/05 10:11:00 PM
2022/11/05,22:15,24,0,2,2,2022/11/05 10:15:00 PM
2022/11/05,22:17,56,2,3,5,2022/11/05 10:17:00 PM
2022/11/05,22:10,28,2,63,65,2022/11/05 10:10:00 PM
2022/11/05,22:12,67,3,9,12,2022/11/05 10:12:00 PM
2022/11/05,22:15,14,10,8,18,2022/11/05 10:15:00 PM
2022/11/05,22:09,58,6,2,8,2022/11/05 10:09:00 PM
2022/11/05,22:18,6,16,12,28,2022/11/05 10:18:00 PM
2022/11/05,22:12,27,0,1,1,2022/11/05 10:12:00 PM
2022/11/05,22:14,1,3,4,7,2022/11/05 10:14:00 PM
2022/11/05,22:18,51,0,5,5,2022/11/05 10:18:00 PM
2022/11/05,22:08,79,20,12,32,2022/11/05 10:08:00 PM
2022/11/05,22:16,65,2,8,10,2022/11/05 10:16:00 PM
2022/11/05,22:09,71,0,1,1,2022/11/05 10:09:00 PM
2022/11/05,22:11,41,36,15,51,2022/11/05 10:11:00 PM
2022/11/05,22:18,12,2,1,3,2022/11/05 10:18:00 PM
2022/11/05,22:08,84,5,12,17,2022/11/05 10:08:00 PM
2022/11/05,22:14,66,10,12,22,2022/11/05 10:14:00 PM
2022/11/05,22:09,54,0,2,2,2022/11/05 10:09:00 PM
2022/11/05,22:08,1,9,5,14,2022/11/05 10:08:00 PM
2022/11/05,22:18,77,4,0,4,2022/11/05 10:18:00 PM
2022/11/05,22:15,45,3,7,10,2022/11/05 10:15:00 PM
2022/11/05,22:11,28,2,64,66,2022/11/05 10:11:00 PM
2022/11/05,22:17,12,3,0,3,2022/11/05 10:17:00 PM
2022/11/05,22:10,70,1,0,1,2022/11/05 10:10:00 PM
2022/11/05,22:08,31,1,14,15,2022/11/05 10:08:00 PM
2022/11/05,22:18,35,37,19,56,2022/11/05 10:18:00 PM
2022/11/05,22:18,84,15,7,22,2022/11/05 10:18:00 PM
2022/11/05,22:08,6,12,9,21,2022/11/05 10:08:00 PM
2022/11/05,22:16,67,6,7,13,2022/11/05 10:16:00 PM
2022/11/05,22:12,50,4,2,6,2022/11/05 10:12:00 PM
2022/11/05,22:14,67,12,0,12,2022/11/05 10:14:00 PM
2022/11/05,22:12,39,0,2,2,2022/11/05 10:12:00 PM
2022/11/05,22:11,11,4,0,4,2022/11/05 10:11:00 PM
2022/11/05,22:12,66,11,12,23,2022/11/05 10:12:00 PM
2022/11/05,22:11,3,17,13,30,2022/11/05 10:11:00 PM
2022/11/05,22:09,67,4,8,12,2022/11/05 10:09:00 PM
2022/11/05,22:15,3,16,2,18,2022/11/05 10:15:00 PM
2022/11/05,22:09,11,0,1,1,2022/11/05 10:09:00 PM
2022/11/05,22:10,59,3,2,5,2022/11/05 10:10:00 PM
2022/11/05,22:11,39,4,0,4,2022/11/05 10:11:00 PM
2022/11/05,22:11,14,8,1,9,2022/11/05 10:11:00 PM
2022/11/05,22:12,3,27,23,50,2022/11/05 10:12:00 PM
2022/11/05,22:18,4,6,2,8,2022/11/05 10:18:00 PM
2022/11/05,22:11,29,40,7,47,2022/11/05 10:11:00 PM
2022/11/05,22:09,79,6,1,7,2022/11/05 10:09:00 PM
2022/11/05,22:10,79,10,2,12,2022/11/05 10:10:00 PM
2022/11/05,22:12,4,8,8,16,2022/11/05 10:12:00 PM
2022/11/05,22:14,4,20,14,34,2022/11/05 10:14:00 PM
2022/11/05,22:11,79,5,3,8,2022/11/05 10:11:00 PM
2022/11/05,22:15,29,67,5,72,2022/11/05 10:15:00 PM
2022/11/05,22:09,36,8,2,10,2022/11/05 10:09:00 PM
2022/11/05,22:12,2,12,0,12,2022/11/05 10:12:00 PM
2022/11/05,22:09,48,1,0,1,2022/11/05 10:09:00 PM
2022/11/05,22:19,29,29,4,33,2022/11/05 10:19:00 PM
2022/11/05,22:10,36,0,1,1,2022/11/05 10:10:00 PM
2022/11/05,22:18,27,0,7,7,2022/11/05 10:18:00 PM
2022/11/05,22:13,6,21,5,26,2022/11/05 10:13:00 PM
2022/11/05,22:08,77,1,1,2,2022/11/05 10:08:00 PM
2022/11/05,22:16,51,2,1,3,2022/11/05 10:16:00 PM
2022/11/05,22:08,72,1,2,3,2022/11/05 10:08:00 PM
2022/11/05,22:11,50,15,0,15,2022/11/05 10:11:00 PM
2022/11/05,22:14,72,2,2,4,2022/11/05 10:14:00 PM
2022/11/05,22:11,37,0,12,12,2022/11/05 10:11:00 PM
2022/11/05,22:10,41,10,18,28,2022/11/05 10:10:00 PM
2022/11/05,22:09,12,1,6,7,2022/11/05 10:09:00 PM
2022/11/05,22:19,66,18,5,23,2022/11/05 10:19:00 PM
2022/11/05,22:15,65,2,10,12,2022/11/05 10:15:00 PM
2022/11/05,22:10,48,0,2,2,2022/11/05 10:10:00 PM
2022/11/05,22:10,68,0,7,7,2022/11/05 10:10:00 PM
2022/11/05,22:09,14,6,3,9,2022/11/05 10:09:00 PM
2022/11/05,22:09,8,1,0,1,2022/11/05 10:09:00 PM
2022/11/05,22:17,27,14,0,14,2022/11/05 10:17:00 PM
2022/11/05,22:10,58,2,3,5,2022/11/05 10:10:00 PM
2022/11/05,22:09,84,10,11,21,2022/11/05 10:09:00 PM
2022/11/05,22:18,8,0,1,1,2022/11/05 10:18:00 PM
2022/11/05,22:10,85,1,0,1,2022/11/05 10:10:00 PM
2022/11/05,22:15,62,0,3,3,2022/11/05 10:15:00 PM
2022/11/05,22:08,56,0,1,1,2022/11/05 10:08:00 PM
2022/11/05,22:15,56,2,3,5,2022/11/05 10:15:00 PM
2022/11/05,22:14,39,1,1,2,2022/11/05 10:14:00 PM
2022/11/05,22:16,47,8,1,9,2022/11/05 10:16:00 PM
2022/11/05,22:08,68,0,1,1,2022/11/05 10:08:00 PM
2022/11/05,22:16,68,0,3,3,2022/11/05 10:16:00 PM
2022/11/05,22:18,62,3,0,3,2022/11/05 10:18:00 PM
2022/11/05,22:15,42,2,0,2,2022/11/05 10:15:00 PM
2022/11/05,22:08,29,39,9,48,2022/11/05 10:08:00 PM
2022/11/05,22:08,65,0,6,6,2022/11/05 10:08:00 PM
2022/11/05,22:11,12,0,3,3,2022/11/05 10:11:00 PM
2022/11/05,22:13,63,5,33,38,2022/11/05 10:13:00 PM
2022/11/05,22:14,46,0,1,1,2022/11/05 10:14:00 PM
2022/11/05,22:16,2,1,7,8,2022/11/05 10:16:00 PM
2022/11/05,22:15,84,12,5,17,2022/11/05 10:15:00 PM
2022/11/05,22:17,35,38,27,65,2022/11/05 10:17:00 PM
2022/11/05,22:17,65,0,7,7,2022/11/05 10:17:00 PM
2022/11/05,22:10,1,2,1,3,2022/11/05 10:10:00 PM
2022/11/05,22:18,65,4,0,4,2022/11/05 10:18:00 PM
2022/11/05,22:15,6,8,6,14,2022/11/05 10:15:00 PM
2022/11/05,22:11,42,0,4,4,2022/11/05 10:11:00 PM
2022/11/05,22:09,59,4,4,8,2022/11/05 10:09:00 PM
2022/11/05,22:15,20,9,0,9,2022/11/05 10:15:00 PM
2022/11/05,22:10,62,0,1,1,2022/11/05 10:10:00 PM
2022/11/05,22:10,30,4,13,17,2022/11/05 10:10:00 PM
2022/11/05,22:11,62,2,1,3,2022/11/05 10:11:00 PM
2022/11/05,22:10,35,19,16,35,2022/11/05 10:10:00 PM
2022/11/05,22:08,43,2,0,2,2022/11/05 10:08:00 PM
2022/11/05,22:08,21,7,6,13,2022/11/05 10:08:00 PM
2022/11/05,22:10,14,2,1,3,2022/11/05 10:10:00 PM
2022/11/05,22:14,77,0,1,1,2022/11/05 10:14:00 PM
2022/11/05,22:12,47,3,9,12,2022/11/05 10:12:00 PM
2022/11/05,22:10,61,5,3,8,2022/11/05 10:10:00 PM
2022/11/05,22:18,50,3,5,8,2022/11/05 10:18:00 PM
2022/11/05,22:09,41,19,14,33,2022/11/05 10:09:00 PM
2022/11/05,22:09,47,9,11,20,2022/11/05 10:09:00 PM
2022/11/05,22:12,84,10,8,18,2022/11/05 10:12:00 PM
2022/11/05,22:14,84,1,20,21,2022/11/05 10:14:00 PM
2022/11/05,22:14,24,6,3,9,2022/11/05 10:14:00 PM
2022/11/05,22:09,37,6,20,26,2022/11/05 10:09:00 PM
2022/11/05,22:12,62,5,2,7,2022/11/05 10:12:00 PM
2022/11/05,22:09,2,2,19,21,2022/11/05 10:09:00 PM
2022/11/05,22:16,84,10,10,20,2022/11/05 10:16:00 PM
2022/11/05,22:17,66,8,9,17,2022/11/05 10:17:00 PM
2022/11/05,22:14,57,4,4,8,2022/11/05 10:14:00 PM
2022/11/05,22:15,50,5,2,7,2022/11/05 10:15:00 PM
2022/11/05,22:10,84,13,12,25,2022/11/05 10:10:00 PM
2022/11/05,22:09,5,13,5,18,2022/11/05 10:09:00 PM
2022/11/05,22:09,42,5,0,5,2022/11/05 10:09:00 PM
2022/11/05,22:16,3,9,16,25,2022/11/05 10:16:00 PM
2022/11/05,22:12,56,4,1,5,2022/11/05 10:12:00 PM
2022/11/05,22:10,21,5,5,10,2022/11/05 10:10:00 PM
2022/11/05,22:15,86,2,0,2,2022/11/05 10:15:00 PM
2022/11/05,22:09,6,13,6,19,2022/11/05 10:09:00 PM
2022/11/05,22:17,68,2,4,6,2022/11/05 10:17:00 PM
2022/11/05,22:17,67,9,1,10,2022/11/05 10:17:00 PM
2022/11/05,22:08,54,4,4,8,2022/11/05 10:08:00 PM
2022/11/05,22:08,20,2,0,2,2022/11/05 10:08:00 PM
2022/11/05,22:09,28,8,77,85,2022/11/05 10:09:00 PM
2022/11/05,22:16,27,0,1,1,2022/11/05 10:16:00 PM
2022/11/05,22:17,77,3,0,3,2022/11/05 10:17:00 PM
2022/11/05,22:09,57,2,0,2,2022/11/05 10:09:00 PM
2022/11/05,22:12,31,6,12,18,2022/11/05 10:12:00 PM
2022/11/05,22:16,58,1,6,7,2022/11/05 10:16:00 PM
2022/11/05,22:08,58,0,5,5,2022/11/05 10:08:00 PM
2022/11/05,22:14,49,0,2,2,2022/11/05 10:14:00 PM
2022/11/05,22:12,65,2,7,9,2022/11/05 10:12:00 PM
2022/11/05,22:12,12,0,1,1,2022/11/05 10:12:00 PM
2022/11/05,22:14,19,10,3,13,2022/11/05 10:14:00 PM
2022/11/05,22:15,51,0,13,13,2022/11/05 10:15:00 PM
2022/11/05,22:14,20,9,1,10,2022/11/05 10:14:00 PM
2022/11/05,22:08,51,1,2,3,2022/11/05 10:08:00 PM
2022/11/05,22:10,42,2,0,2,2022/11/05 10:10:00 PM
2022/11/05,22:15,68,0,1,1,2022/11/05 10:15:00 PM
2022/11/05,22:13,24,8,2,10,2022/11/05 10:13:00 PM
2022/11/05,22:13,19,2,4,6,2022/11/05 10:13:00 PM
2022/11/05,22:18,56,0,4,4,2022/11/05 10:18:00 PM
2022/11/05,22:10,65,0,5,5,2022/11/05 10:10:00 PM
2022/11/05,22:16,56,0,3,3,2022/11/05 10:16:00 PM
2022/11/05,22:09,72,10,21,31,2022/11/05 10:09:00 PM
2022/11/05,22:18,11,0,4,4,2022/11/05 10:18:00 PM
2022/11/05,22:09,50,8,5,13,2022/11/05 10:09:00 PM
2022/11/05,22:12,11,1,0,1,2022/11/05 10:12:00 PM
2022/11/05,22:11,49,0,1,1,2022/11/05 10:11:00 PM
2022/11/05,22:12,1,12,2,14,2022/11/05 10:12:00 PM
2022/11/05,22:12,57,1,0,1,2022/11/05 10:12:00 PM
2022/11/05,22:10,2,23,60,83,2022/11/05 10:10:00 PM
2022/11/05,22:08,3,3,5,8,2022/11/05 10:08:00 PM
2022/11/05,22:12,45,1,10,11,2022/11/05 10:12:00 PM
2022/11/05,22:09,87,1,0,1,2022/11/05 10:09:00 PM
2022/11/05,22:15,2,2,3,5,2022/11/05 10:15:00 PM
2022/11/05,22:08,10,1,0,1,2022/11/05 10:08:00 PM
2022/11/05,22:16,59,4,3,7,2022/11/05 10:16:00 PM
2022/11/05,22:14,18,3,3,6,2022/11/05 10:14:00 PM
2022/11/05,22:14,14,13,4,17,2022/11/05 10:14:00 PM
2022/11/05,22:10,29,9,4,13,2022/11/05 10:10:00 PM
2022/11/05,22:09,46,0,2,2,2022/11/05 10:09:00 PM
2022/11/05,22:09,56,0,5,5,2022/11/05 10:09:00 PM
2022/11/05,22:13,37,4,6,10,2022/11/05 10:13:00 PM
2022/11/05,22:18,41,6,12,18,2022/11/05 10:18:00 PM
2022/11/05,22:16,45,4,11,15,2022/11/05 10:16:00 PM
2022/11/05,22:09,69,2,0,2,2022/11/05 10:09:00 PM
2022/11/05,22:13,49,3,0,3,2022/11/05 10:13:00 PM
2022/11/05,22:12,59,11,1,12,2022/11/05 10:12:00 PM
2022/11/05,22:11,65,1,6,7,2022/11/05 10:11:00 PM
2022/11/05,22:16,42,2,5,7,2022/11/05 10:16:00 PM
2022/11/05,22:12,24,8,0,8,2022/11/05 10:12:00 PM
2022/11/05,22:08,28,0,75,75,2022/11/05 10:08:00 PM
2022/11/05,22:13,8,0,2,2,2022/11/05 10:13:00 PM
2022/11/05,22:13,67,4,2,6,2022/11/05 10:13:00 PM
2022/11/05,22:14,65,4,16,20,2022/11/05 10:14:00 PM
2022/11/05,22:18,29,33,9,42,2022/11/05 10:18:00 PM
2022/11/05,22:13,66,8,16,24,2022/11/05 10:13:00 PM
2022/11/05,22:08,50,0,2,2,2022/11/05 10:08:00 PM
2022/11/05,22:18,67,2,0,2,2022/11/05 10:18:00 PM
2022/11/05,22:14,68,1,1,2,2022/11/05 10:14:00 PM
2022/11/05,22:13,4,18,14,32,2022/11/05 10:13:00 PM
2022/11/05,22:11,69,1,0,1,2022/11/05 10:11:00 PM
2022/11/05,22:10,54,5,3,8,2022/11/05 10:10:00 PM
2022/11/05,22:09,30,9,15,24,2022/11/05 10:09:00 PM
2022/11/05,22:17,3,13,14,27,2022/11/05 10:17:00 PM
2022/11/05,22:17,63,18,1,19,2022/11/05 10:17:00 PM
2022/11/05,22:12,70,1,3,4,2022/11/05 10:12:00 PM
2022/11/05,22:09,1,5,2,7,2022/11/05 10:09:00 PM
2022/11/05,22:16,54,2,0,2,2022/11/05 10:16:00 PM
2022/11/05,22:12,68,1,0,1,2022/11/05 10:12:00 PM
2022/11/05,22:15,72,3,4,7,2022/11/05 10:15:00 PM
2022/11/05,22:17,29,25,7,32,2022/11/05 10:17:00 PM
2022/11/05,22:15,59,7,4,11,2022/11/05 10:15:00 PM
2022/11/05,22:09,44,2,0,2,2022/11/05 10:09:00 PM
2022/11/05,22:13,61,0,2,2,2022/11/05 10:13:00 PM
2022/11/05,22:09,77,0,4,4,2022/11/05 10:09:00 PM
2022/11/05,22:18,59,14,6,20,2022/11/05 10:18:00 PM
2022/11/05,22:10,50,11,0,11,2022/11/05 10:10:00 PM
2022/11/05,22:09,4,29,4,33,2022/11/05 10:09:00 PM
2022/11/05,22:15,69,0,1,1,2022/11/05 10:15:00 PM
2022/11/05,22:12,9,2,0,2,2022/11/05 10:12:00 PM
2022/11/05,22:08,4,10,13,23,2022/11/05 10:08:00 PM
2022/11/05,22:08,49,0,1,1,2022/11/05 10:08:00 PM
2022/11/05,22:13,77,0,7,7,2022/11/05 10:13:00 PM
2022/11/05,22:12,49,1,0,1,2022/11/05 10:12:00 PM
2022/11/05,22:08,8,2,2,4,2022/11/05 10:08:00 PM
2022/11/05,22:16,79,10,5,15,2022/11/05 10:16:00 PM
2022/11/05,22:11,45,0,11,11,2022/11/05 10:11:00 PM
2022/11/05,22:10,63,4,8,12,2022/11/05 10:10:00 PM
2022/11/05,22:17,24,6,2,8,2022/11/05 10:17:00 PM
2022/11/05,22:15,77,2,0,2,2022/11/05 10:15:00 PM
2022/11/05,22:13,65,0,16,16,2022/11/05 10:13:00 PM
2022/11/05,22:15,58,6,6,12,2022/11/05 10:15:00 PM
2022/11/05,22:15,4,11,7,18,2022/11/05 10:15:00 PM
2022/11/05,22:10,37,2,4,6,2022/11/05 10:10:00 PM
2022/11/05,22:16,20,7,3,10,2022/11/05 10:16:00 PM
2022/11/05,22:13,1,0,2,2,2022/11/05 10:13:00 PM
2022/11/05,22:12,35,25,13,38,2022/11/05 10:12:00 PM
2022/11/05,22:08,40,3,2,5,2022/11/05 10:08:00 PM
2022/11/05,22:08,24,26,2,28,2022/11/05 10:08:00 PM
2022/11/05,22:13,42,1,3,4,2022/11/05 10:13:00 PM
2022/11/05,22:08,19,9,5,14,2022/11/05 10:08:00 PM
2022/11/05,22:14,59,1,5,6,2022/11/05 10:14:00 PM
2022/11/05,22:13,45,3,15,18,2022/11/05 10:13:00 PM
2022/11/05,22:18,79,15,4,19,2022/11/05 10:18:00 PM
2022/11/05,22:15,63,16,5,21,2022/11/05 10:15:00 PM
2022/11/05,22:11,8,3,1,4,2022/11/05 10:11:00 PM
2022/11/05,22:17,79,10,0,10,2022/11/05 10:17:00 PM
2022/11/05,22:13,87,2,0,2,2022/11/05 10:13:00 PM
2022/11/05,22:10,47,7,5,12,2022/11/05 10:10:00 PM
2022/11/05,22:12,63,2,63,65,2022/11/05 10:12:00 PM
2022/11/05,22:10,77,4,2,6,2022/11/05 10:10:00 PM
2022/11/05,22:17,1,0,12,12,2022/11/05 10:17:00 PM
2022/11/05,22:17,70,1,0,1,2022/11/05 10:17:00 PM
2022/11/05,22:08,61,2,4,6,2022/11/05 10:08:00 PM
2022/11/05,22:10,6,14,6,20,2022/11/05 10:10:00 PM
2022/11/05,22:14,45,1,9,10,2022/11/05 10:14:00 PM
2022/11/05,22:08,5,6,19,25,2022/11/05 10:08:00 PM
2022/11/05,22:11,67,1,2,3,2022/11/05 10:11:00 PM
2022/11/05,22:11,19,5,6,11,2022/11/05 10:11:00 PM
2022/11/05,22:10,45,4,11,15,2022/11/05 10:10:00 PM
2022/11/05,22:16,4,19,4,23,2022/11/05 10:16:00 PM
2022/11/05,22:13,56,1,2,3,2022/11/05 10:13:00 PM
2022/11/05,22:09,70,4,5,9,2022/11/05 10:09:00 PM
2022/11/05,22:13,30,13,5,18,2022/11/05 10:13:00 PM
2022/11/05,22:16,49,3,6,9,2022/11/05 10:16:00 PM
2022/11/05,22:12,51,0,1,1,2022/11/05 10:12:00 PM
2022/11/05,22:15,79,9,8,17,2022/11/05 10:15:00 PM
2022/11/05,22:10,57,0,2,2,2022/11/05 10:10:00 PM
2022/11/05,22:10,67,3,0,3,2022/11/05 10:10:00 PM
2022/11/05,22:11,2,0,22,22,2022/11/05 10:11:00 PM
2022/11/05,22:13,62,0,1,1,2022/11/05 10:13:00 PM
2022/11/05,22:17,51,1,5,6,2022/11/05 10:17:00 PM
2022/11/05,22:19,59,11,3,14,2022/11/05 10:19:00 PM
2022/11/05,22:13,12,2,7,9,2022/11/05 10:13:00 PM
2022/11/05,22:18,24,5,5,10,2022/11/05 10:18:00 PM
2022/11/05,22:17,62,2,0,2,2022/11/05 10:17:00 PM
2022/11/05,22:08,23,2,2,4,2022/11/05 10:08:00 PM
2022/11/05,22:12,18,5,0,5,2022/11/05 10:12:00 PM
2022/11/05,22:11,30,8,2,10,2022/11/05 10:11:00 PM
2022/11/05,22:11,1,1,3,4,2022/11/05 10:11:00 PM
2022/11/05,22:08,69,1,0,1,2022/11/05 10:08:00 PM
2022/11/05,22:17,47,6,4,10,2022/11/05 10:17:00 PM
2022/11/05,22:08,62,0,1,1,2022/11/05 10:08:00 PM
2022/11/05,22:13,31,12,5,17,2022/11/05 10:13:00 PM
2022/11/05,22:15,87,0,3,3,2022/11/05 10:15:00 PM
2022/11/05,22:08,35,41,9,50,2022/11/05 10:08:00 PM
2022/11/05,22:09,27,0,1,1,2022/11/05 10:09:00 PM
2022/11/05,22:16,85,0,1,1,2022/11/05 10:16:00 PM
2022/11/05,22:17,42,0,1,1,2022/11/05 10:17:00 PM
2022/11/05,22:15,12,2,0,2,2022/11/05 10:15:00 PM
2022/11/05,22:15,27,0,1,1,2022/11/05 10:15:00 PM
2022/11/05,22:09,19,9,16,25,2022/11/05 10:09:00 PM
2022/11/05,22:14,51,0,14,14,2022/11/05 10:14:00 PM
2022/11/05,22:17,54,2,2,4,2022/11/05 10:17:00 PM
2022/11/05,22:08,45,6,8,14,2022/11/05 10:08:00 PM
2022/11/05,22:18,72,10,20,30,2022/11/05 10:18:00 PM
2022/11/05,22:16,9,0,1,1,2022/11/05 10:16:00 PM
2022/11/05,22:12,54,3,4,7,2022/11/05 10:12:00 PM
2022/11/05,22:10,20,7,0,7,2022/11/05 10:10:00 PM
2022/11/05,22:10,4,10,16,26,2022/11/05 10:10:00 PM
2022/11/05,22:10,11,1,2,3,2022/11/05 10:10:00 PM
2022/11/05,22:11,68,2,3,5,2022/11/05 10:11:00 PM
2022/11/05,22:15,11,1,0,1,2022/11/05 10:15:00 PM
2022/11/05,22:15,1,2,4,6,2022/11/05 10:15:00 PM
2022/11/05,22:13,20,6,14,20,2022/11/05 10:13:00 PM
2022/11/05,22:09,63,3,2,5,2022/11/05 10:09:00 PM
2022/11/05,22:13,14,19,2,21,2022/11/05 10:13:00 PM
2022/11/05,22:16,14,8,6,14,2022/11/05 10:16:00 PM
2022/11/05,22:13,79,8,5,13,2022/11/05 10:13:00 PM
2022/11/05,22:08,30,11,7,18,2022/11/05 10:08:00 PM
2022/11/05,22:12,77,1,0,1,2022/11/05 10:12:00 PM
2022/11/05,22:16,50,15,2,17,2022/11/05 10:16:00 PM
2022/11/05,22:15,66,6,6,12,2022/11/05 10:15:00 PM
2022/11/05,22:18,87,2,0,2,2022/11/05 10:18:00 PM
2022/11/05,22:17,41,15,24,39,2022/11/05 10:17:00 PM
2022/11/05,22:15,67,4,4,8,2022/11/05 10:15:00 PM
2022/11/05,22:10,31,9,7,16,2022/11/05 10:10:00 PM
2022/11/05,22:14,71,0,1,1,2022/11/05 10:14:00 PM
2022/11/05,22:11,40,0,3,3,2022/11/05 10:11:00 PM
2022/11/05,22:13,86,1,0,1,2022/11/05 10:13:00 PM
2022/11/05,22:14,47,2,10,12,2022/11/05 10:14:00 PM
2022/11/05,22:11,61,5,1,6,2022/11/05 10:11:00 PM
2022/11/05,22:18,63,12,6,18,2022/11/05 10:18:00 PM
2022/11/05,22:15,35,57,18,75,2022/11/05 10:15:00 PM
2022/11/05,22:12,19,4,10,14,2022/11/05 10:12:00 PM
2022/11/05,22:18,86,3,0,3,2022/11/05 10:18:00 PM
